customer_id,Recency,Frequency,Monetary,Cluster
51905,26,10,45.43,Loyal Customers
51909,282,6,29.8,Casual Customers
51912,10,7,42.54,Loyal Customers
51913,860,1,7.47,Casual Customers
51915,412,4,25.02,Casual Customers
51916,7,87,41.16,Loyal Customers
51917,95,9,36.52,Loyal Customers
51920,804,2,31.62,Casual Customers
51922,56,57,43.68,Loyal Customers
51924,149,8,34.89,Casual Customers
51925,29,55,44.14,Loyal Customers
51926,154,15,37.48,Loyal Customers
51927,283,9,30.11,Casual Customers
51928,222,5,35.03,Casual Customers
51930,295,2,44.3,Lost Customers
51931,58,22,38.35,Loyal Customers
51932,10,66,44.26,Loyal Customers
51934,2149,2,69.08,Lost Customers
51935,1095,1,30.31,Casual Customers
51938,9,37,46.86,Loyal Customers
51942,374,3,32.26,Casual Customers
51943,196,4,52.03,Lost Customers
51944,24,72,42.29,Loyal Customers
51946,56,28,43.98,Loyal Customers
51948,405,1,16.61,Casual Customers
51949,36,34,50.58,Loyal Customers
51951,31,203,43.82,Loyal Customers
51954,22,25,39.81,Loyal Customers
51957,61,16,44.98,Loyal Customers
51958,57,1,28.88,Casual Customers
51964,350,6,35.67,Casual Customers
51967,380,1,75.84,Lost Customers
51968,97,3,53.24,Lost Customers
51970,558,2,38.53,Casual Customers
51971,183,13,30.21,Casual Customers
51978,1587,2,37.44,Casual Customers
51979,406,1,26.98,Casual Customers
51980,28,8,30.74,Loyal Customers
51983,37,18,41.32,Loyal Customers
51991,65,32,39.93,Loyal Customers
51993,50,21,45.5,Loyal Customers
51996,385,1,79.06,Lost Customers
51997,860,1,6.68,Casual Customers
51998,48,225,42.61,Loyal Customers
52003,2096,1,22.39,Casual Customers
52007,758,1,59.02,Lost Customers
52011,62,16,43.38,Loyal Customers
52012,133,7,40.39,Loyal Customers
52013,67,34,42.42,Loyal Customers
52014,1487,1,56.74,Lost Customers
52017,28,22,42.01,Loyal Customers
52018,113,29,38.71,Loyal Customers
52020,154,5,41.79,Casual Customers
52023,29,39,43.64,Loyal Customers
52024,8,1,75.37,Lost Customers
52025,164,5,57.18,Lost Customers
52026,196,1,60.71,Lost Customers
52030,27,29,45.91,Loyal Customers
52031,63,22,41.25,Loyal Customers
52032,415,4,37.04,Casual Customers
52033,1218,1,9.55,Casual Customers
52034,98,1,33.95,Casual Customers
52035,26,12,38.65,Loyal Customers
52036,1872,1,9.35,Casual Customers
52037,387,9,43.67,Lost Customers
52038,170,5,51.31,Lost Customers
52040,82,4,47.66,Lost Customers
52041,12,141,43.88,Loyal Customers
52043,46,8,40.78,Loyal Customers
52047,680,7,45.27,Lost Customers
52048,187,23,39.09,Loyal Customers
52049,133,3,64.43,Lost Customers
52050,398,1,12.57,Casual Customers
52051,155,2,50.15,Lost Customers
52052,103,39,44.32,Loyal Customers
52054,125,10,44.63,Loyal Customers
52058,6,188,43.23,Loyal Customers
52059,177,4,38.1,Casual Customers
52061,59,9,45.75,Loyal Customers
52062,57,4,56.96,Lost Customers
52064,103,12,47.47,Loyal Customers
52065,499,3,53.49,Lost Customers
52066,251,4,60.34,Lost Customers
52071,2003,1,75.53,Lost Customers
52073,60,23,42.99,Loyal Customers
52074,14,38,41.14,Loyal Customers
52077,82,35,48.06,Loyal Customers
52079,55,1,51.03,Lost Customers
52080,482,3,51.83,Lost Customers
52084,82,2,63.96,Lost Customers
52085,90,1,48.62,Lost Customers
52087,141,18,30.34,Loyal Customers
52088,60,37,34.89,Loyal Customers
52089,59,87,41.05,Loyal Customers
52091,96,10,54.92,Loyal Customers
52092,1099,1,63.0,Lost Customers
52094,731,2,49.71,Lost Customers
52095,52,33,41.67,Loyal Customers
52096,56,162,44.12,Loyal Customers
52100,118,14,40.18,Loyal Customers
52102,362,1,58.1,Lost Customers
52109,1092,1,40.49,Casual Customers
52112,301,1,9.98,Casual Customers
52115,3,174,43.87,Loyal Customers
52116,35,24,45.52,Loyal Customers
52117,102,1,57.88,Lost Customers
52119,177,2,35.21,Casual Customers
52121,85,38,44.35,Loyal Customers
52123,33,170,42.44,Loyal Customers
52127,738,7,35.51,Casual Customers
52130,61,616,41.83,Loyal Customers
52131,66,20,39.94,Loyal Customers
52132,30,135,43.5,Loyal Customers
52134,21,129,46.47,Loyal Customers
52135,81,16,38.46,Loyal Customers
52136,19,11,39.67,Loyal Customers
52137,147,16,46.1,Loyal Customers
52142,154,4,43.13,Lost Customers
52145,94,27,48.57,Loyal Customers
52148,428,3,16.13,Casual Customers
52150,238,8,31.72,Casual Customers
52151,28,106,45.28,Loyal Customers
52152,15,1,79.0,Lost Customers
52154,27,29,40.54,Loyal Customers
52156,8,107,39.87,Loyal Customers
52157,53,28,42.3,Loyal Customers
52159,48,170,40.47,Loyal Customers
52160,80,34,42.86,Loyal Customers
52161,420,4,45.06,Lost Customers
52162,10,65,45.44,Loyal Customers
52167,6,52,41.67,Loyal Customers
52168,182,10,33.15,Casual Customers
52169,125,20,44.8,Loyal Customers
52170,173,12,48.0,Loyal Customers
52176,1107,4,34.1,Casual Customers
52178,54,7,37.3,Loyal Customers
52179,93,17,46.57,Loyal Customers
52181,30,46,47.42,Loyal Customers
52183,974,1,77.3,Lost Customers
52184,16,14,50.29,Loyal Customers
52185,12,130,41.16,Loyal Customers
52187,178,8,54.14,Lost Customers
52190,55,10,47.5,Loyal Customers
52192,55,51,41.54,Loyal Customers
52198,43,30,43.76,Loyal Customers
52200,53,22,38.93,Loyal Customers
52203,40,50,37.69,Loyal Customers
52204,95,16,45.27,Loyal Customers
52205,56,34,43.43,Loyal Customers
52206,148,5,58.94,Lost Customers
52207,558,3,43.05,Lost Customers
52208,1819,1,72.73,Lost Customers
52211,1841,2,61.65,Lost Customers
52212,191,10,33.09,Casual Customers
52214,15,19,42.94,Loyal Customers
52216,90,16,51.01,Loyal Customers
52217,42,2,69.53,Lost Customers
52219,42,6,49.72,Loyal Customers
52220,1,3,46.25,Loyal Customers
52221,307,1,35.24,Casual Customers
52223,8,218,39.72,Loyal Customers
52224,19,9,43.34,Loyal Customers
52226,445,6,42.68,Lost Customers
52228,461,2,78.65,Lost Customers
52230,80,4,55.68,Lost Customers
52231,40,5,34.88,Loyal Customers
52233,2002,1,36.72,Casual Customers
52237,1200,1,78.88,Lost Customers
52241,13,16,53.28,Loyal Customers
52243,50,12,43.15,Loyal Customers
52244,519,2,30.82,Casual Customers
52245,764,1,53.59,Lost Customers
52246,50,21,38.15,Loyal Customers
52249,22,37,43.36,Loyal Customers
52252,575,1,78.11,Lost Customers
52256,23,51,43.35,Loyal Customers
52257,1985,1,63.76,Lost Customers
52258,1485,4,45.1,Lost Customers
52259,1338,1,48.52,Lost Customers
52261,52,2,37.97,Casual Customers
52266,54,15,51.05,Loyal Customers
52269,1420,1,55.28,Lost Customers
52270,10,91,39.49,Loyal Customers
52272,26,121,42.92,Loyal Customers
52274,123,6,31.72,Casual Customers
52275,38,146,40.09,Loyal Customers
52276,59,31,46.04,Loyal Customers
52277,23,85,42.76,Loyal Customers
52278,29,1,69.0,Lost Customers
52280,242,5,40.54,Casual Customers
52283,1054,2,43.82,Lost Customers
52284,259,3,35.81,Casual Customers
52285,92,32,47.44,Loyal Customers
52286,475,4,33.57,Casual Customers
52287,1450,3,43.95,Lost Customers
52290,52,12,37.33,Loyal Customers
52291,12,4,35.59,Loyal Customers
52292,175,11,33.71,Casual Customers
52293,296,3,32.99,Casual Customers
52295,31,32,52.47,Loyal Customers
52298,210,1,50.06,Lost Customers
52302,1085,1,17.29,Casual Customers
52304,39,50,43.11,Loyal Customers
52305,15,70,40.67,Loyal Customers
52306,59,21,38.8,Loyal Customers
52308,5,9,43.64,Loyal Customers
52310,31,34,43.63,Loyal Customers
52311,137,6,44.23,Loyal Customers
52313,146,14,43.36,Loyal Customers
52314,986,2,55.9,Lost Customers
52316,30,19,42.03,Loyal Customers
52317,331,7,31.03,Casual Customers
52318,126,10,42.97,Loyal Customers
52321,238,4,36.09,Casual Customers
52322,539,6,36.98,Casual Customers
52327,74,11,33.7,Loyal Customers
52328,1,97,39.93,Loyal Customers
52330,38,36,43.95,Loyal Customers
52331,29,4,24.05,Casual Customers
52332,481,4,45.32,Lost Customers
52335,246,3,51.14,Lost Customers
52336,273,5,35.46,Casual Customers
52337,13,4,56.08,Loyal Customers
52338,112,6,50.14,Lost Customers
52340,35,47,42.92,Loyal Customers
52341,1135,5,26.64,Casual Customers
52343,125,2,16.5,Casual Customers
52347,7,163,44.23,Loyal Customers
52348,136,17,38.44,Loyal Customers
52351,61,50,42.86,Loyal Customers
52353,48,133,42.99,Loyal Customers
52354,100,7,35.7,Loyal Customers
52355,16,22,38.97,Loyal Customers
52357,128,17,45.79,Loyal Customers
52358,463,1,60.55,Lost Customers
52360,49,86,45.04,Loyal Customers
52365,31,3,33.64,Casual Customers
52375,139,2,24.94,Casual Customers
52377,378,1,11.08,Casual Customers
52379,167,23,41.03,Loyal Customers
52383,198,7,40.9,Casual Customers
52387,7,12,33.95,Loyal Customers
52389,1050,2,30.05,Casual Customers
52392,866,1,63.41,Lost Customers
52396,25,68,43.32,Loyal Customers
52399,105,3,40.27,Casual Customers
52400,22,91,41.27,Loyal Customers
52401,173,6,45.27,Lost Customers
52406,209,2,69.46,Lost Customers
52407,1766,1,27.95,Casual Customers
52409,144,4,32.4,Casual Customers
52410,101,3,34.85,Casual Customers
52411,81,11,38.4,Loyal Customers
52413,256,5,44.84,Lost Customers
52417,1,157,41.37,Loyal Customers
52418,8,6,46.71,Loyal Customers
52419,5,19,47.18,Loyal Customers
52420,1,83,40.71,Loyal Customers
52421,29,56,47.71,Loyal Customers
52422,9,14,41.0,Loyal Customers
52423,1462,1,65.55,Lost Customers
52426,47,3,33.86,Casual Customers
52427,200,13,40.17,Loyal Customers
52428,9,150,41.43,Loyal Customers
52429,687,1,55.83,Lost Customers
52430,217,1,33.34,Casual Customers
52433,325,9,44.98,Lost Customers
52437,143,17,46.18,Loyal Customers
52439,275,4,22.2,Casual Customers
52441,245,2,54.14,Lost Customers
52442,391,2,23.67,Casual Customers
52444,1259,5,17.09,Casual Customers
52445,593,4,38.06,Casual Customers
52446,64,14,46.23,Loyal Customers
52447,52,3,37.32,Casual Customers
52448,447,3,38.13,Casual Customers
52449,7,126,44.53,Loyal Customers
52453,136,15,30.28,Loyal Customers
52455,384,1,27.62,Casual Customers
52458,1400,1,75.38,Lost Customers
52460,51,17,37.42,Loyal Customers
52462,151,15,45.91,Loyal Customers
52465,357,8,33.89,Casual Customers
52466,236,9,36.84,Casual Customers
52468,855,2,32.46,Casual Customers
52472,40,9,41.14,Loyal Customers
52476,86,3,47.81,Lost Customers
52477,378,2,66.96,Lost Customers
52478,65,2,21.61,Casual Customers
52480,29,19,45.9,Loyal Customers
52481,351,1,79.71,Lost Customers
52484,3,98,39.42,Loyal Customers
52486,24,31,46.37,Loyal Customers
52487,628,4,32.42,Casual Customers
52488,229,17,38.04,Loyal Customers
52491,437,3,39.9,Casual Customers
52492,80,11,42.14,Loyal Customers
52493,78,22,39.98,Loyal Customers
52496,30,15,35.17,Loyal Customers
52497,1029,7,44.52,Lost Customers
52499,4,28,46.68,Loyal Customers
52502,21,94,43.49,Loyal Customers
52506,31,44,42.13,Loyal Customers
52507,71,16,44.58,Loyal Customers
52508,114,40,38.67,Loyal Customers
52510,175,11,51.99,Lost Customers
52511,91,10,54.65,Loyal Customers
52513,311,8,51.29,Lost Customers
52516,153,10,28.86,Casual Customers
52517,42,1,52.35,Lost Customers
52518,30,29,41.49,Loyal Customers
52519,519,1,62.45,Lost Customers
52523,209,19,44.44,Loyal Customers
52524,41,2,50.28,Lost Customers
52525,244,25,51.18,Loyal Customers
52532,89,20,45.92,Loyal Customers
52535,255,2,22.35,Casual Customers
52536,39,8,44.64,Loyal Customers
52537,9,4,45.94,Loyal Customers
52538,552,4,55.61,Lost Customers
52539,160,1,74.38,Lost Customers
52541,4,86,43.25,Loyal Customers
52543,43,121,39.38,Loyal Customers
52546,173,12,45.32,Loyal Customers
52547,37,40,49.43,Loyal Customers
52548,20,20,39.75,Loyal Customers
52550,1155,1,14.36,Casual Customers
52553,45,1,17.68,Casual Customers
52555,1108,2,24.44,Casual Customers
52558,47,20,36.94,Loyal Customers
52559,13,17,50.1,Loyal Customers
52560,258,15,35.96,Loyal Customers
52561,126,3,50.07,Lost Customers
52563,3,83,43.0,Loyal Customers
52564,388,2,19.2,Casual Customers
52565,162,8,44.47,Loyal Customers
52568,17,22,45.76,Loyal Customers
52569,182,13,39.29,Loyal Customers
52570,14,136,39.62,Loyal Customers
52571,129,4,46.84,Lost Customers
52573,265,7,27.24,Casual Customers
52575,67,11,52.41,Loyal Customers
52583,67,29,38.69,Loyal Customers
52584,636,2,13.34,Casual Customers
52585,227,1,50.91,Lost Customers
52591,226,20,35.97,Loyal Customers
52594,33,111,44.56,Loyal Customers
52599,29,32,49.24,Loyal Customers
52600,241,1,36.47,Casual Customers
52601,31,4,57.65,Lost Customers
52604,39,31,34.65,Loyal Customers
52607,197,8,48.88,Lost Customers
52609,718,1,69.33,Lost Customers
52610,1608,1,20.69,Casual Customers
52615,37,24,37.75,Loyal Customers
52618,70,44,39.38,Loyal Customers
52625,28,38,40.46,Loyal Customers
52626,97,26,41.89,Loyal Customers
52631,27,98,45.3,Loyal Customers
52635,50,41,36.88,Loyal Customers
52636,176,6,49.24,Lost Customers
52638,225,4,45.83,Lost Customers
52640,287,1,17.78,Casual Customers
52642,98,36,43.23,Loyal Customers
52644,1,443,43.6,Loyal Customers
52646,12,3,67.52,Lost Customers
52647,235,12,48.57,Loyal Customers
52649,98,8,28.22,Casual Customers
52653,378,2,28.44,Casual Customers
52656,17,16,43.06,Loyal Customers
52660,96,10,39.93,Loyal Customers
52661,23,87,38.44,Loyal Customers
52662,20,71,44.67,Loyal Customers
52663,359,7,49.68,Lost Customers
52665,2112,1,52.09,Lost Customers
52666,24,22,40.99,Loyal Customers
52668,563,1,76.94,Lost Customers
52669,229,16,40.23,Loyal Customers
52670,241,5,36.88,Casual Customers
52671,46,24,43.01,Loyal Customers
52672,873,1,47.44,Lost Customers
52676,188,1,72.82,Lost Customers
52681,179,18,40.49,Loyal Customers
52684,316,4,41.35,Casual Customers
52685,181,16,46.1,Loyal Customers
52686,73,29,45.4,Loyal Customers
52687,1,2,65.69,Loyal Customers
52689,85,11,41.07,Loyal Customers
52690,1748,1,5.32,Casual Customers
52693,217,4,33.06,Casual Customers
52694,194,15,43.3,Loyal Customers
52695,107,14,45.37,Loyal Customers
52697,572,1,68.41,Lost Customers
52698,350,1,23.32,Casual Customers
52700,32,50,42.63,Loyal Customers
52703,19,72,47.13,Loyal Customers
52708,646,5,32.32,Casual Customers
52709,61,128,42.45,Loyal Customers
52710,180,6,43.53,Lost Customers
52711,2074,1,23.79,Casual Customers
52713,98,18,46.88,Loyal Customers
52714,47,103,40.33,Loyal Customers
52715,728,2,44.44,Lost Customers
52716,1566,1,62.81,Lost Customers
52717,52,7,49.54,Loyal Customers
52718,38,13,50.22,Loyal Customers
52720,1421,1,26.16,Casual Customers
52721,333,1,31.85,Casual Customers
52722,190,4,38.04,Casual Customers
52723,890,2,26.72,Casual Customers
52727,145,22,34.85,Loyal Customers
52728,48,1,23.24,Casual Customers
52732,176,11,31.41,Casual Customers
52735,291,3,34.68,Casual Customers
52736,82,17,37.41,Loyal Customers
52740,1427,1,73.51,Lost Customers
52741,372,3,35.25,Casual Customers
52745,207,10,38.89,Loyal Customers
52746,8,24,41.07,Loyal Customers
52748,21,34,46.03,Loyal Customers
52749,162,22,49.07,Loyal Customers
52750,97,19,41.13,Loyal Customers
52751,21,46,46.39,Loyal Customers
52752,24,23,40.14,Loyal Customers
52757,23,126,45.82,Loyal Customers
52759,49,3,53.58,Lost Customers
52760,389,2,15.61,Casual Customers
52761,1944,1,73.1,Lost Customers
52763,114,17,35.52,Loyal Customers
52767,49,71,42.81,Loyal Customers
52769,23,33,43.0,Loyal Customers
52770,513,4,29.22,Casual Customers
52771,519,8,32.08,Casual Customers
52772,1,16,43.53,Loyal Customers
52775,176,8,45.67,Loyal Customers
52778,106,2,57.94,Lost Customers
52780,239,2,43.97,Lost Customers
52781,207,7,51.59,Lost Customers
52782,63,69,42.79,Loyal Customers
52784,52,8,48.46,Loyal Customers
52786,497,1,62.9,Lost Customers
52788,113,18,43.04,Loyal Customers
52789,1,38,41.29,Loyal Customers
52790,102,10,45.15,Loyal Customers
52791,30,2,39.58,Loyal Customers
52792,656,1,36.96,Casual Customers
52794,35,28,42.16,Loyal Customers
52795,166,12,52.94,Lost Customers
52796,48,46,38.73,Loyal Customers
52797,11,17,41.57,Loyal Customers
52798,20,29,41.39,Loyal Customers
52799,4,15,54.44,Loyal Customers
52801,173,1,32.85,Casual Customers
52805,188,29,41.87,Loyal Customers
52814,977,2,68.38,Lost Customers
52816,73,18,39.94,Loyal Customers
52817,14,27,45.6,Loyal Customers
52818,36,24,31.89,Loyal Customers
52819,350,3,37.25,Casual Customers
52821,1308,1,16.88,Casual Customers
52822,1751,1,72.04,Lost Customers
52823,280,1,60.07,Lost Customers
52825,32,27,49.39,Loyal Customers
52827,56,35,42.99,Loyal Customers
52834,40,69,39.59,Loyal Customers
52835,86,15,43.89,Loyal Customers
52836,1483,8,40.55,Casual Customers
52838,1012,1,26.25,Casual Customers
52839,1582,1,16.98,Casual Customers
52840,103,9,52.91,Loyal Customers
52841,46,181,42.79,Loyal Customers
52842,22,12,42.77,Loyal Customers
52843,33,15,33.24,Loyal Customers
52845,85,48,37.13,Loyal Customers
52846,244,4,39.41,Casual Customers
52848,1379,2,34.54,Casual Customers
52849,529,1,23.17,Casual Customers
52851,1,27,40.87,Loyal Customers
52853,370,1,44.01,Lost Customers
52856,1639,1,79.78,Lost Customers
52857,79,9,53.85,Loyal Customers
52860,256,6,56.52,Lost Customers
52861,290,8,53.5,Lost Customers
52863,1646,1,33.13,Casual Customers
52867,2,11,41.36,Loyal Customers
52868,268,5,41.7,Casual Customers
52870,88,3,24.03,Casual Customers
52872,169,10,42.79,Loyal Customers
52873,383,2,28.5,Casual Customers
52875,23,163,43.19,Loyal Customers
52878,1065,2,53.47,Lost Customers
52882,489,4,60.57,Lost Customers
52884,178,2,24.21,Casual Customers
52885,36,11,34.28,Loyal Customers
52891,455,1,18.05,Casual Customers
52894,755,1,61.9,Lost Customers
52895,0,123,43.71,Loyal Customers
52896,119,19,41.66,Loyal Customers
52899,543,2,62.81,Lost Customers
52901,104,3,46.44,Lost Customers
52903,36,41,46.51,Loyal Customers
52905,318,2,50.77,Lost Customers
52907,72,27,37.44,Loyal Customers
52909,373,9,41.27,Casual Customers
52910,48,28,42.49,Loyal Customers
52912,125,11,46.44,Loyal Customers
52914,67,17,36.44,Loyal Customers
52918,99,18,46.8,Loyal Customers
52919,169,10,46.44,Loyal Customers
52920,834,1,35.12,Casual Customers
52921,29,18,49.36,Loyal Customers
52925,194,11,43.67,Loyal Customers
52930,2036,1,28.37,Casual Customers
52934,167,10,45.75,Loyal Customers
52935,43,36,42.67,Loyal Customers
52939,7,324,39.45,Loyal Customers
52940,282,5,39.58,Casual Customers
52941,18,59,47.37,Loyal Customers
52942,3,49,38.58,Loyal Customers
52943,714,1,65.97,Lost Customers
52945,17,11,48.76,Loyal Customers
52948,17,32,45.83,Loyal Customers
52951,225,3,51.8,Lost Customers
52952,36,49,38.89,Loyal Customers
52953,740,2,65.86,Lost Customers
52954,596,1,68.53,Lost Customers
52956,410,2,46.34,Lost Customers
52957,100,5,42.7,Loyal Customers
52960,34,11,48.05,Loyal Customers
52964,575,1,57.4,Lost Customers
52965,57,20,49.75,Loyal Customers
52966,15,10,37.0,Loyal Customers
52967,132,2,40.84,Casual Customers
52971,325,7,52.62,Lost Customers
52973,2153,1,64.16,Lost Customers
52974,535,3,49.07,Lost Customers
52975,1813,1,31.1,Casual Customers
52976,102,22,34.1,Loyal Customers
52977,25,48,41.86,Loyal Customers
52978,45,4,44.86,Loyal Customers
52979,210,3,22.9,Casual Customers
52980,682,2,62.82,Lost Customers
52981,36,49,37.53,Loyal Customers
52985,201,9,51.9,Lost Customers
52986,129,21,42.42,Loyal Customers
52988,637,2,28.37,Casual Customers
52989,31,187,43.33,Loyal Customers
52991,39,105,40.86,Loyal Customers
52992,228,2,49.89,Lost Customers
52995,636,1,58.78,Lost Customers
53000,17,49,41.87,Loyal Customers
53001,103,25,44.53,Loyal Customers
53002,22,44,40.31,Loyal Customers
53003,16,25,39.32,Loyal Customers
53008,36,107,44.17,Loyal Customers
53009,53,26,40.09,Loyal Customers
53010,2182,1,36.76,Casual Customers
53012,58,6,26.92,Casual Customers
53013,195,5,33.6,Casual Customers
53017,1722,1,22.81,Casual Customers
53019,1053,1,32.71,Casual Customers
53020,559,2,32.58,Casual Customers
53023,253,6,45.42,Lost Customers
53025,17,33,41.31,Loyal Customers
53026,65,17,39.68,Loyal Customers
53028,178,2,30.94,Casual Customers
53031,132,25,49.59,Loyal Customers
53033,0,71,45.54,Loyal Customers
53034,12,2,50.99,Loyal Customers
53035,6,17,46.2,Loyal Customers
53036,37,50,36.91,Loyal Customers
53037,183,4,33.12,Casual Customers
53044,1405,1,79.8,Lost Customers
53047,893,3,31.39,Casual Customers
